5706688129.0, 16.0, 1161114004.0, 122.0, 1.493514897e+18, -0.24735950016, 0.19926218688488007
5706692558.0, 15.0, 1161114004.0, 122.0, 1.493514985e+18, -0.22291505571555556, 0.2980469763278961
5706692561.0, 14.0, 1161114004.0, 122.0, 1.493514986e+18, -0.22263727793777777, 0.2980469763278961
5706692563.0, 12.5, 1161114004.0, 122.0, 1.493514987e+18, -0.22235950016, 0.2980469763278961
5706692664.0, 11.0, 1161114004.0, 122.0, 1.493514987e+18, -0.22235950016, 0.19926218688488007
5706692667.0, 10.0, 1161114004.0, 122.0, 1.493514988e+18, -0.22208172238222224, 0.19926218688488007
5706692670.0, 8.5, 1161114004.0, 122.0, 1.493514989e+18, -0.22180394460444444, 0.10022297501564026
5706692832.0, 8.0, 1161114004.0, 122.0, 1.49351499e+18, -0.22152616682666668, 0.001538783311843872
5706701670.0, 9.0, 1161114004.0, 122.0, 1.493515165e+18, -0.17291505571555554, -0.14331500232219696
5706701673.0, 10.0, 1161114004.0, 122.0, 1.493515166e+18, -0.17263727793777778, -0.2814962565898895
5706701675.0, 11.5, 1161114004.0, 122.0, 1.493515167e+18, -0.17235950016, -0.3682311475276947
5706701818.0, 12.5, 1161114004.0, 122.0, 1.493515168e+18, -0.17208172238222222, -0.4896780252456665
5706701821.0, 14.0, 1161114004.0, 122.0, 1.493515168e+18, -0.17208172238222222, -0.5277109742164612
5706701824.0, 15.5, 1161114004.0, 122.0, 1.493515169e+18, -0.17180394460444445, -0.4506894648075104
5706701952.0, 16.0, 1161114004.0, 122.0, 1.49351517e+18, -0.17152616682666666, -0.3682311475276947
5706701955.0, 17.0, 1161114004.0, 122.0, 1.493515171e+18, -0.1712483890488889, -0.23653893172740936
5706702218.0, 17.0, 1161114004.0, 122.0, 1.493515176e+18, -0.16985950016, -0.14331500232219696
5706703537.0, 17.0, 1161114004.0, 122.0, 1.493515205e+18, -0.16180394460444444, 0.001538783311843872
5706704020.0, 16.0, 1161114004.0, 122.0, 1.493515216e+18, -0.15874838904888888, 0.149801567196846
5706710864.0, 15.0, 1161114004.0, 122.0, 1.493515349e+18, -0.12180394460444445, 0.19926218688488007
5706710867.0, 14.0, 1161114004.0, 122.0, 1.493515349e+18, -0.12180394460444445, 0.2980469763278961
5706710870.0, 12.5, 1161114004.0, 122.0, 1.49351535e+18, -0.12152616682666667, 0.2980469763278961
5706710963.0, 11.0, 1161114004.0, 122.0, 1.493515351e+18, -0.12124838904888889, 0.2980469763278961
5706710967.0, 10.0, 1161114004.0, 122.0, 1.493515352e+18, -0.12097061127111111, 0.19926218688488007
5706711064.0, 8.0, 1161114004.0, 122.0, 1.493515353e+18, -0.12069283349333333, 0.10022297501564026
5706710973.0, 8.5, 1161114004.0, 122.0, 1.493515353e+18, -0.12069283349333333, 0.001538783311843872
5706712448.0, 8.0, 1161114004.0, 122.0, 1.493515381e+18, -0.11291505571555556, -0.14331500232219696
5706716076.0, 8.0, 1161114004.0, 122.0, 1.493515443e+18, -0.09569283349333334, -0.2814962565898895
5706718128.0, 8.0, 1161114004.0, 122.0, 1.493515486e+18, -0.08374838904888889, -0.3682311475276947
5706718534.0, 8.0, 1161114004.0, 122.0, 1.493515494e+18, -0.08152616682666666, -0.5277109742164612
5706718653.0, 8.0, 1161114004.0, 122.0, 1.493515496e+18, -0.08097061127111112, -0.4896780252456665
5706720288.0, 9.0, 1161114004.0, 122.0, 1.493515528e+18, -0.07208172238222223, -0.5277109742164612
5706720390.0, 10.0, 1161114004.0, 122.0, 1.493515529e+18, -0.07180394460444445, -0.5277109742164612
5706720392.0, 11.5, 1161114004.0, 122.0, 1.49351553e+18, -0.07152616682666667, -0.5277109742164612
5706720395.0, 13.0, 1161114004.0, 122.0, 1.493515531e+18, -0.07124838904888889, -0.5277109742164612
5706720516.0, 14.5, 1161114004.0, 122.0, 1.493515532e+18, -0.07097061127111111, -0.5277109742164612
5706720519.0, 16.0, 1161114004.0, 122.0, 1.493515533e+18, -0.07069283349333333, -0.4506894648075104
5706720638.0, 17.0, 1161114004.0, 122.0, 1.493515535e+18, -0.07013727793777778, -0.3682311475276947
5706720888.0, 17.0, 1161114004.0, 122.0, 1.49351554e+18, -0.06874838904888889, -0.23653893172740936
5706722383.0, 17.0, 1161114004.0, 122.0, 1.493515568e+18, -0.060970611271111114, -0.09555420279502869
5706722994.0, 16.0, 1161114004.0, 122.0, 1.493515579e+18, -0.05791505571555555, 0.050727467983961105
5706730489.0, 14.5, 1161114004.0, 122.0, 1.493515729e+18, -0.016248389048888888, 0.19926218688488007
5706730492.0, 13.5, 1161114004.0, 122.0, 1.493515729e+18, -0.016248389048888888, 0.2980469763278961
5706730495.0, 12.0, 1161114004.0, 122.0, 1.49351573e+18, -0.015970611271111112, 0.2980469763278961
5706730591.0, 9.5, 1161114004.0, 122.0, 1.493515731e+18, -0.015692833493333332, 0.2980469763278961
5706730588.0, 11.0, 1161114004.0, 122.0, 1.493515731e+18, -0.015692833493333332, 0.19926218688488007
5706730593.0, 8.0, 1161114004.0, 122.0, 1.493515732e+18, -0.015415055715555556, 0.050727467983961105
5706739452.0, 9.0, 1161114004.0, 122.0, 1.493515908e+18, 0.033473833173333335, -0.047301456332206726
5706739454.0, 10.0, 1161114004.0, 122.0, 1.493515909e+18, 0.03375161095111111, -0.1903216540813446
5706739457.0, 11.0, 1161114004.0, 122.0, 1.493515909e+18, 0.03375161095111111, -0.41022273898124695
5706739572.0, 12.5, 1161114004.0, 122.0, 1.49351591e+18, 0.03402938872888889, -0.2814962565898895
5706739577.0, 14.0, 1161114004.0, 122.0, 1.493515911e+18, 0.03430716650666667, -0.5277109742164612
5706739581.0, 15.5, 1161114004.0, 122.0, 1.493515912e+18, 0.03458494428444445, -0.4506894648075104
5706739678.0, 16.5, 1161114004.0, 122.0, 1.493515912e+18, 0.03458494428444445, -0.3682311475276947
5706739680.0, 17.0, 1161114004.0, 122.0, 1.493515913e+18, 0.03486272206222222, -0.2814962565898895
5706739999.0, 17.0, 1161114004.0, 122.0, 1.493515919e+18, 0.03652938872888889, -0.14331500232219696
5706742109.0, 16.0, 1161114004.0, 122.0, 1.493515958e+18, 0.04736272206222222, 0.001538783311843872
5706747110.0, 15.0, 1161114004.0, 122.0, 1.493516051e+18, 0.07319605539555556, 0.149801567196846
5706747113.0, 14.0, 1161114004.0, 122.0, 1.493516052e+18, 0.07347383317333334, 0.24857600033283234
5706747212.0, 11.5, 1161114004.0, 122.0, 1.493516053e+18, 0.07375161095111112, 0.2980469763278961
5706747115.0, 12.5, 1161114004.0, 122.0, 1.493516053e+18, 0.07375161095111112, 0.2980469763278961
5706747215.0, 10.0, 1161114004.0, 122.0, 1.493516054e+18, 0.0740293887288889, 0.19926218688488007
5706747218.0, 8.5, 1161114004.0, 122.0, 1.493516055e+18, 0.07430716650666666, 0.10022297501564026
5706748581.0, 8.0, 1161114004.0, 122.0, 1.493516081e+18, 0.08152938872888889, 0.001538783311843872
5706749082.0, 8.0, 1161114004.0, 122.0, 1.493516093e+18, 0.08486272206222223, -0.23653893172740936
5706750038.0, 8.0, 1161114004.0, 122.0, 1.493516111e+18, 0.08986272206222222, -0.14331500232219696
5706754452.0, 8.0, 1161114004.0, 122.0, 1.493516199e+18, 0.11430716650666667, -0.3682311475276947
5706756036.0, 9.0, 1161114004.0, 122.0, 1.49351623e+18, 0.12291827761777778, -0.4896780252456665
5706756040.0, 10.0, 1161114004.0, 122.0, 1.493516231e+18, 0.12319605539555556, -0.5277109742164612
5706756043.0, 11.5, 1161114004.0, 122.0, 1.493516232e+18, 0.12347383317333334, -0.5277109742164612
5706756192.0, 14.5, 1161114004.0, 122.0, 1.493516233e+18, 0.1237516109511111, -0.5277109742164612
5706756189.0, 13.0, 1161114004.0, 122.0, 1.493516233e+18, 0.1237516109511111, -0.5277109742164612
5706756195.0, 16.0, 1161114004.0, 122.0, 1.493516234e+18, 0.12402938872888888, -0.4506894648075104
5706756379.0, 17.0, 1161114004.0, 122.0, 1.493516236e+18, 0.12458494428444444, -0.3682311475276947
5706756697.0, 17.0, 1161114004.0, 122.0, 1.493516242e+18, 0.12625161095111112, -0.23653893172740936
5706757971.0, 17.0, 1161114004.0, 122.0, 1.493516273e+18, 0.13486272206222222, 0.050727467983961105
5706758565.0, 16.0, 1161114004.0, 122.0, 1.493516284e+18, 0.13791827761777778, -0.09555420279502869
5706765091.0, 14.5, 1161114004.0, 122.0, 1.493516398e+18, 0.16958494428444446, 0.19926218688488007
5706765196.0, 13.5, 1161114004.0, 122.0, 1.493516399e+18, 0.16986272206222222, 0.2980469763278961
5706765199.0, 12.0, 1161114004.0, 122.0, 1.4935164e+18, 0.17014049984, 0.2980469763278961
5706765204.0, 10.5, 1161114004.0, 122.0, 1.493516401e+18, 0.17041827761777778, 0.2980469763278961
5706765324.0, 9.5, 1161114004.0, 122.0, 1.493516401e+18, 0.17041827761777778, 0.19926218688488007
5706765327.0, 8.5, 1161114004.0, 122.0, 1.493516402e+18, 0.17069605539555555, 0.050727467983961105
5706765671.0, 8.0, 1161114004.0, 122.0, 1.493516408e+18, 0.17236272206222222, -0.047301456332206726
5706769021.0, 8.0, 1161114004.0, 122.0, 1.493516474e+18, 0.19069605539555556, -0.1903216540813446
5706770047.0, 8.0, 1161114004.0, 122.0, 1.493516495e+18, 0.1965293887288889, -0.3256683051586151
5706773107.0, 8.0, 1161114004.0, 122.0, 1.493516551e+18, 0.21208494428444444, -0.41022273898124695
5706774574.0, 8.0, 1161114004.0, 122.0, 1.493516575e+18, 0.21875161095111112, -0.4896780252456665
5706774640.0, 9.0, 1161114004.0, 122.0, 1.493516577e+18, 0.21930716650666668, -0.5277109742164612
5706774643.0, 10.0, 1161114004.0, 122.0, 1.493516578e+18, 0.21958494428444444, -0.5277109742164612
5706774646.0, 11.0, 1161114004.0, 122.0, 1.493516579e+18, 0.2198627220622222, -0.5277109742164612
5706774756.0, 12.0, 1161114004.0, 122.0, 1.49351658e+18, 0.22014049984, -0.5277109742164612
5706774758.0, 13.5, 1161114004.0, 122.0, 1.49351658e+18, 0.22014049984, -0.5277109742164612
5706774761.0, 15.0, 1161114004.0, 122.0, 1.493516581e+18, 0.22041827761777777, -0.4506894648075104
5706774872.0, 16.0, 1161114004.0, 122.0, 1.493516582e+18, 0.22069605539555556, -0.3682311475276947
5706774874.0, 17.0, 1161114004.0, 122.0, 1.493516583e+18, 0.22097383317333333, -0.2814962565898895
5706775150.0, 17.0, 1161114004.0, 122.0, 1.493516589e+18, 0.22264049984, -0.1903216540813446
5706776768.0, 17.0, 1161114004.0, 122.0, 1.493516621e+18, 0.2315293887288889, -0.047301456332206726
5706777288.0, 16.0, 1161114004.0, 122.0, 1.493516633e+18, 0.23486272206222222, 0.10022297501564026
5706783223.0, 14.5, 1161114004.0, 122.0, 1.493516754e+18, 0.26847383317333334, 0.19926218688488007
5706783286.0, 11.5, 1161114004.0, 122.0, 1.493516755e+18, 0.2687516109511111, 0.2980469763278961
5706783226.0, 13.0, 1161114004.0, 122.0, 1.493516755e+18, 0.2687516109511111, 0.2980469763278961
5706783289.0, 10.0, 1161114004.0, 122.0, 1.493516756e+18, 0.2690293887288889, 0.2980469763278961
5706783292.0, 9.0, 1161114004.0, 122.0, 1.493516757e+18, 0.26930716650666664, 0.19926218688488007
5706787578.0, 8.0, 1161114004.0, 122.0, 1.493516847e+18, 0.29430716650666666, 0.050727467983961105
5706789900.0, 8.0, 1161114004.0, 122.0, 1.493516892e+18, 0.3068071665066667, -0.23653893172740936
5706791942.0, 9.0, 1161114004.0, 122.0, 1.493516933e+18, 0.31819605539555557, -0.09555420279502869
5706791945.0, 10.0, 1161114004.0, 122.0, 1.493516934e+18, 0.31847383317333333, -0.3682311475276947
5706791947.0, 11.5, 1161114004.0, 122.0, 1.493516935e+18, 0.3187516109511111, -0.4506894648075104
5706792063.0, 13.0, 1161114004.0, 122.0, 1.493516935e+18, 0.3187516109511111, -0.5277109742164612
5706792067.0, 14.0, 1161114004.0, 122.0, 1.493516936e+18, 0.31902938872888886, -0.5277109742164612
5706792071.0, 16.0, 1161114004.0, 122.0, 1.493516937e+18, 0.3193071665066667, -0.4506894648075104
5706792212.0, 17.0, 1161114004.0, 122.0, 1.493516938e+18, 0.31958494428444445, -0.3682311475276947
5706792418.0, 17.0, 1161114004.0, 122.0, 1.493516944e+18, 0.3212516109511111, -0.23653893172740936
5706793332.0, 18.0, 1161114004.0, 122.0, 1.493516962e+18, 0.3262516109511111, -0.09555420279502869
5706794121.0, 17.0, 1161114004.0, 122.0, 1.493516977e+18, 0.33041827761777776, 0.001538783311843872
5706794831.0, 16.0, 1161114004.0, 122.0, 1.493516989e+18, 0.3337516109511111, 0.19926218688488007
5706796723.0, 16.0, 1161114004.0, 122.0, 1.493517027e+18, 0.34430716650666665, 0.2980469763278961
5706801073.0, 15.0, 1161114004.0, 122.0, 1.493517116e+18, 0.3690293887288889, 0.2980469763278961
5706801076.0, 14.0, 1161114004.0, 122.0, 1.493517117e+18, 0.3693071665066667, 0.394909530878067
5706801080.0, 12.5, 1161114004.0, 122.0, 1.493517118e+18, 0.36958494428444444, 0.2980469763278961
5706801166.0, 11.0, 1161114004.0, 122.0, 1.493517119e+18, 0.3698627220622222, 0.19926218688488007
5706801173.0, 8.5, 1161114004.0, 122.0, 1.49351712e+18, 0.37014049984, 0.19926218688488007
5706801170.0, 9.5, 1161114004.0, 122.0, 1.49351712e+18, 0.37014049984, 0.10022297501564026
5706803220.0, 8.0, 1161114004.0, 122.0, 1.493517159e+18, 0.38097383317333333, 0.001538783311843872
5706809868.0, 9.0, 1161114004.0, 122.0, 1.493517296e+18, 0.4190293887288889, -0.14331500232219696
5706809871.0, 10.5, 1161114004.0, 122.0, 1.493517297e+18, 0.41930716650666666, -0.2814962565898895
5706809963.0, 13.0, 1161114004.0, 122.0, 1.493517298e+18, 0.4195849442844444, -0.4896780252456665
5706809960.0, 11.5, 1161114004.0, 122.0, 1.493517298e+18, 0.4195849442844444, -0.41022273898124695
5706809967.0, 14.5, 1161114004.0, 122.0, 1.493517299e+18, 0.41986272206222225, -0.5277109742164612
5706810087.0, 16.5, 1161114004.0, 122.0, 1.4935173e+18, 0.42014049984, -0.4506894648075104
5706810089.0, 17.0, 1161114004.0, 122.0, 1.4935173e+18, 0.42014049984, -0.3256683051586151
5706810212.0, 18.0, 1161114004.0, 122.0, 1.493517303e+18, 0.4209738331733333, -0.09555420279502869
5706811517.0, 18.0, 1161114004.0, 122.0, 1.493517327e+18, 0.42764049984, -0.23653893172740936
5706812061.0, 17.0, 1161114004.0, 122.0, 1.493517338e+18, 0.43069605539555555, 0.050727467983961105
5706812613.0, 16.0, 1161114004.0, 122.0, 1.49351735e+18, 0.4340293887288889, 0.24857600033283234
5706812757.0, 15.0, 1161114004.0, 122.0, 1.493517353e+18, 0.4348627220622222, 0.2980469763278961
5706814242.0, 16.0, 1161114004.0, 122.0, 1.493517378e+18, 0.4418071665066667, 0.394909530878067
5706815387.0, 16.0, 1161114004.0, 122.0, 1.493517401e+18, 0.44819605539555557, 0.394909530878067
5706817155.0, 15.0, 1161114004.0, 122.0, 1.493517434e+18, 0.4573627220622222, 0.2980469763278961
5706825411.0, 16.0, 1161114004.0, 122.0, 1.493517595e+18, 0.5020849442844444, 0.19926218688488007
